"Year","District","Block","Crop","Yield"
2013,"Yamuna Nagar","Radaur","Gram","0"
2013,"Yamuna Nagar","Sadaura","Gram","0"
2013,"Yamuna Nagar","Chhachhrauli","Gram","0"
2013,"Yamuna Nagar","Mustafabad","Gram","0"
2013,"Jind","Jind","Gram","0"
2013,"Jind","Julana","Gram","570"
2013,"Jind","Alewa","Gram","0"
2013,"Jind","Safidon","Gram","0"
2013,"Jind","Pillukhera","Gram","0"
2013,"Jind","Uchana","Gram","0"
2013,"Jind","Narwana","Gram","0"
2013,"Mahendergarh","Kanina","Gram","1199"
2013,"Mahendergarh","Mahendergarh","Gram","864"
2013,"Mahendergarh","Ateli","Gram","1767"
2013,"Mahendergarh","Narnaul","Gram","577"
2013,"Mahendergarh","Nangal Chaudhary","Gram","1058"
2013,"Rewari","Rewari","Gram","0"
2013,"Rewari","Khol","Gram","0"
2013,"Rewari","Jatusana","Gram","0"
2013,"Rewari","Bawal","Gram","0"
2013,"Rewari","Nahar","Gram","0"
2013,"Hisar","Hansi I","Barley","4050"
2013,"Hisar","Hansi-II","Barley","3392"
2013,"Hisar","Narnaund","Barley","3421"
2013,"Hisar","Hisar I","Barley","4189"
2013,"Hisar","Hisar II","Barley","3673"
2013,"Hisar","Barwala","Barley","3716"
2013,"Hisar","Uklana","Barley","2760"
2013,"Hisar","Agroha","Barley","2326"
2013,"Hisar","Adampur","Barley","4202"
2013,"Fatehabad","Ratia","Barley","4222"
2013,"Fatehabad","Fatehabad","Barley","4231"
2013,"Fatehabad","Bhattukalan","Barley","4678"
2013,"Fatehabad","Bhuna","Barley","4205"
2013,"Fatehabad","Tohana","Barley","4222"
2013,"Fatehabad","Jakhal","Barley","0"
2013,"Sirsa","Sirsa","Barley","4111"
2013,"Sirsa","Nathusari","Barley","3622"
2013,"Sirsa","Baragudha","Barley","4497"
2013,"Sirsa","Rania","Barley","5102"
2013,"Sirsa","Ellenabad","Barley","4512"
2013,"Sirsa","Dabwali","Barley","4202"
2013,"Sirsa","Odhan","Barley","4524"
2013,"Sirsa","Sirsa","Barley","0"
2013,"Bhiwani","Loharu","Barley","3920"
2013,"Bhiwani","Bhiwani","Barley","3104"
2013,"Bhiwani","Tosham","Barley","3317"
2013,"Bhiwani","Bawani Khera","Barley","4425"
2013,"Bhiwani","Dadri-I","Barley","4247"
2013,"Bhiwani","Dadri-II","Barley","4574"
2013,"Bhiwani","Badhra","Barley","3576"
2013,"Bhiwani","Siwani","Barley","3658"
2013,"Bhiwani","Kairu","Barley","3939"
2013,"Bhiwani","Behal","Barley","3952"
2013,"Rohtak","Lakhan Majra","Barley","3907"
2013,"Rohtak","Rohtak","Barley","3730"
2013,"Rohtak","Sampla","Barley","3907"
2013,"Rohtak","Meham","Barley","3357"
2013,"Rohtak","Kalanaur","Barley","3455"
2013,"Jhajjar","Jhajjar","Barley","4140"
2013,"Jhajjar","Beri","Barley","3052"
2013,"Jhajjar","Salhawas","Barley","3382"
2013,"Jhajjar","Matanhail","Barley","4735"
2013,"Jhajjar","Bahadurgarh","Barley","3957"
2013,"Sonepat","Sonepat","Barley","2851"
2013,"Sonepat","Rai","Barley","0"
2013,"Sonepat","Kharkhoda","Barley","2799"
2013,"Sonepat","Gohana","Barley","2560"
2013,"Sonepat","Kathura","Barley","2599"
2013,"Sonepat","Mundlana","Barley","0"
2013,"Sonepat","Ganaur","Barley","0"
2013,"Gurgaon","Gurgaon","Barley","4740"
2013,"Gurgaon","Farrukh Nagar","Barley","4173"
2013,"Gurgaon","Sohna","Barley","4740"
2013,"Gurgaon","Pataudi","Barley","5306"
2013,"Mewat","Nuh","Barley","3732"
2013,"Mewat","Tauru","Barley","3751"
2013,"Mewat","Ferozpur Jhirka","Barley","4160"
2013,"Mewat","Nagina","Barley","3907"
2013,"Mewat","Punhana","Barley","4101"
2013,"Mewat","Mewat","Barley","0"
2013,"Faridabad","Faridabad","Barley","3946"
2013,"Faridabad","B/garh","Barley","3956"
2013,"Palwal","Palwal","Barley","2624"
2013,"Palwal","Hodal","Barley","3188"
2013,"Palwal","Hassanpur","Barley","3606"
2013,"Palwal","Hathin","Barley","3897"
2013,"Panipat","Panipat","Barley","0"
2013,"Panipat","Samalkha","Barley","0"
2013,"Panipat","Matlauda","Barley","0"
2013,"Panipat","Bapoli","Barley","0"
2013,"Panipat","Israna","Barley","0"
2013,"Karnal","Karnal","Barley","0"
2013,"Karnal","Nissing","Barley","0"
2013,"Karnal","Indri","Barley","0"
2013,"Karnal","Gharaunda","Barley","0"
2013,"Karnal","Assandh","Barley","0"
2013,"Karnal","Nilokheri","Barley","0"
2013,"Kurukshetra","Thanesar","Barley","0"
2013,"Kurukshetra","Shahabad","Barley","0"
2013,"Kurukshetra","Pehowa","Barley","0"
2013,"Kurukshetra","Ladwa","Barley","0"
2013,"Kurukshetra","Babain","Barley","0"
2013,"Kaithal","Kaithal","Barley","0"
2013,"Kaithal","Pundri","Barley","0"
2013,"Kaithal","Kalayat","Barley","0"
2013,"Kaithal","Rajound","Barley","0"
2013,"Kaithal","Gulha","Barley","0"
2013,"Kaithal","Siwan","Barley","0"
2013,"Kaithal","Kaithal","Barley","0"
2013,"Ambala","Ambala-I","Barley","0"
2013,"Ambala","Ambala-II","Barley","0"
2013,"Ambala","Barara","Barley","0"
2013,"Ambala","Saha","Barley","0"
2013,"Ambala","Naraingarh","Barley","0"
2013,"Ambala","Sahazadpur","Barley","0"
2013,"Panchkula","Morni","Barley","0"
2013,"Panchkula","Barwala","Barley","0"
2013,"Panchkula","Raipurrani","Barley","0"
2013,"Panchkula","Pinjore","Barley","0"
2013,"Yamuna Nagar","Jagadhari","Barley","0"
2013,"Yamuna Nagar","Bilaspur","Barley","0"
2013,"Yamuna Nagar","Radaur","Barley","0"
2013,"Yamuna Nagar","Sadaura","Barley","0"
2013,"Yamuna Nagar","Chhachhrauli","Barley","0"
2013,"Yamuna Nagar","Mustafabad","Barley","0"
2013,"Jind","Jind","Barley","3309"
2013,"Jind","Julana","Barley","3309"
2013,"Jind","Alewa","Barley","0"
2013,"Jind","Safidon","Barley","0"
2013,"Jind","Pillukhera","Barley","0"
2013,"Jind","Uchana","Barley","3246"
2013,"Jind","Narwana","Barley","3275"
2013,"Mahendergarh","Kanina","Barley","3285"
2013,"Mahendergarh","Mahendergarh","Barley","3285"
2013,"Mahendergarh","Ateli","Barley","0"
2013,"Mahendergarh","Narnaul","Barley","0"
2013,"Mahendergarh","Nangal Chaudhary","Barley","3285"
2013,"Rewari","Rewari","Barley","4322"
2013,"Rewari","Khol","Barley","4373"
2013,"Rewari","Jatusana","Barley","4512"
2013,"Rewari","Bawal","Barley","4221"
2013,"Rewari","Nahar","Barley","3876"
2013,"Hisar","Hansi I","Paddy","2739"
2013,"Hisar","Hansi-II","Paddy","2193"
2013,"Hisar","Narnaund","Paddy","2930"
2013,"Hisar","Hisar I","Paddy","2483"
2013,"Hisar","Hisar II","Paddy","2722"
2013,"Hisar","Barwala","Paddy","3087"
2013,"Hisar","Uklana","Paddy","2363"
2013,"Hisar","Agroha","Paddy","2369"
2013,"Hisar","Adampur","Paddy","-"
2013,"Fatehabad","Ratia","Paddy","4402"
2013,"Fatehabad","Fatehabad","Paddy","3208"
2013,"Fatehabad","Bhattukalan","Paddy","2294"
2013,"Fatehabad","Bhuna","Paddy","3806"
2013,"Fatehabad","Tohana","Paddy","3578"
2013,"Fatehabad","Jakhal","Paddy","4769"
2013,"Sirsa","Sirsa","Paddy","3665"
2013,"Sirsa","Nathusari","Paddy","3391"
2013,"Sirsa","Baragudha","Paddy","3793"
2013,"Sirsa","Rania","Paddy","3573"
2013,"Sirsa","Ellenabad","Paddy","4986"
2013,"Sirsa","Dabwali","Paddy","3289"
2013,"Sirsa","Odhan","Paddy","5179"
2013,"Sirsa","Sirsa","Paddy","0"
2013,"Bhiwani","Loharu","Paddy","-"
2013,"Bhiwani","Bhiwani","Paddy","1808"
2013,"Bhiwani","Tosham","Paddy","-"
2013,"Bhiwani","Bawani Khera","Paddy","2520"
2013,"Bhiwani","Dadri-I","Paddy","2520"
2013,"Bhiwani","Dadri-II","Paddy","2164"
2013,"Bhiwani","Badhra","Paddy","-"
2013,"Bhiwani","Siwani","Paddy","-"
2013,"Bhiwani","Kairu","Paddy","2164"
2013,"Bhiwani","Behal","Paddy","-"
2013,"Rohtak","Lakhan Majra","Paddy","3113"
2013,"Rohtak","Rohtak","Paddy","825"
2013,"Rohtak","Sampla","Paddy","2230"
2013,"Rohtak","Meham","Paddy","1827"
2013,"Rohtak","Kalanaur","Paddy","1942"
2013,"Jhajjar","Jhajjar","Paddy","1197"
2013,"Jhajjar","Beri","Paddy","2048"
2013,"Jhajjar","Salhawas","Paddy","4499"
2013,"Jhajjar","Matanhail","Paddy","1953"
2013,"Jhajjar","Bahadurgarh","Paddy","2520"
2013,"Sonepat","Sonepat","Paddy","2392"
2013,"Sonepat","Rai","Paddy","2702"
2013,"Sonepat","Kharkhoda","Paddy","2621"
2013,"Sonepat","Gohana","Paddy","2313"
2013,"Sonepat","Kathura","Paddy","2361"
2013,"Sonepat","Mundlana","Paddy","2520"
2013,"Sonepat","Ganaur","Paddy","2495"
2013,"Gurgaon","Gurgaon","Paddy","3256"
2013,"Gurgaon","Farrukh Nagar","Paddy","3256"
2013,"Gurgaon","Sohna","Paddy","3256"
2013,"Gurgaon","Pataudi","Paddy","3256"
2013,"Mewat","Nuh","Paddy","3256"
2013,"Mewat","Tauru","Paddy","3256"
2013,"Mewat","Ferozpur Jhirka","Paddy","0"
2013,"Mewat","Nagina","Paddy","3256"
2013,"Mewat","Punhana","Paddy","3256"
2013,"Mewat","Mewat","Paddy","0"
2013,"Faridabad","Faridabad","Paddy","2831"
2013,"Faridabad","B/garh","Paddy","2457"
2013,"Palwal","Palwal","Paddy","2789"
2013,"Palwal","Hodal","Paddy","2498"
2013,"Palwal","Hassanpur","Paddy","2576"
2013,"Palwal","Hathin","Paddy","2184"
2013,"Panipat","Panipat","Paddy","2660"
2013,"Panipat","Samalkha","Paddy","2601"
2013,"Panipat","Matlauda","Paddy","2394"
2013,"Panipat","Bapoli","Paddy","3097"
2013,"Panipat","Israna","Paddy","2322"
2013,"Karnal","Karnal","Paddy","4087"
2013,"Karnal","Nissing","Paddy","3819"
2013,"Karnal","Indri","Paddy","3669"
2013,"Karnal","Gharaunda","Paddy","3323"
2013,"Karnal","Assandh","Paddy","3404"
2013,"Karnal","Nilokheri","Paddy","2852"
2013,"Kurukshetra","Thanesar","Paddy","4211"
2013,"Kurukshetra","Shahabad","Paddy","4585"
2013,"Kurukshetra","Pehowa","Paddy","3952"
2013,"Kurukshetra","Ladwa","Paddy","3923"
2013,"Kurukshetra","Babain","Paddy","4229"
2013,"Kaithal","Kaithal","Paddy","3083"
2013,"Kaithal","Pundri","Paddy","3046"
2013,"Kaithal","Kalayat","Paddy","2812"
2013,"Kaithal","Rajound","Paddy","2760"
2013,"Kaithal","Gulha","Paddy","3585"
2013,"Kaithal","Siwan","Paddy","4313"
2013,"Kaithal","Kaithal","Paddy","0"
2013,"Ambala","Ambala-I","Paddy","2843"
2013,"Ambala","Ambala-II","Paddy","4348"
2013,"Ambala","Barara","Paddy","3855"
2013,"Ambala","Saha","Paddy","4259"
2013,"Ambala","Naraingarh","Paddy","3741"
2013,"Ambala","Sahazadpur","Paddy","4307"
2013,"Panchkula","Morni","Paddy","2205"
2013,"Panchkula","Barwala","Paddy","4505"
2013,"Panchkula","Raipurrani","Paddy","4165"
2013,"Panchkula","Pinjore","Paddy","3188"
2013,"Yamuna Nagar","Jagadhari","Paddy","3201"
2013,"Yamuna Nagar","Bilaspur","Paddy","4113"
2013,"Yamuna Nagar","Radaur","Paddy","3922"
2013,"Yamuna Nagar","Sadaura","Paddy","4028"
2013,"Yamuna Nagar","Chhachhrauli","Paddy","3544"
2013,"Yamuna Nagar","Mustafabad","Paddy","3289"
2013,"Jind","Jind","Paddy","2559"
2013,"Jind","Julana","Paddy","2542"
2013,"Jind","Alewa","Paddy","2631"
2013,"Jind","Safidon","Paddy","2620"
2013,"Jind","Pillukhera","Paddy","2735"
2013,"Jind","Uchana","Paddy","2807"
2013,"Jind","Narwana","Paddy","2968"
2013,"Mahendergarh","Kanina","Paddy","-"
2013,"Mahendergarh","Mahendergarh","Paddy","-"
2013,"Mahendergarh","Ateli","Paddy","-"
2013,"Mahendergarh","Narnaul","Paddy","-"
2013,"Mahendergarh","Nangal Chaudhary","Paddy","-"
2013,"Rewari","Rewari","Paddy","3256"
2013,"Rewari","Khol","Paddy","-"
2013,"Rewari","Jatusana","Paddy","3256"
2013,"Rewari","Bawal","Paddy","-"
2013,"Rewari","Nahar","Paddy","3256"
2013,"Hisar","Hansi I","Bajra","1517"
2013,"Hisar","Hansi-II","Bajra","1588"
2013,"Hisar","Narnaund","Bajra","2212"
2013,"Hisar","Hisar I","Bajra","1931"
2013,"Hisar","Hisar II","Bajra","2471"
2013,"Hisar","Barwala","Bajra","2247"
2013,"Hisar","Uklana","Bajra","1942"
2013,"Hisar","Agroha","Bajra","2257"
2013,"Hisar","Adampur","Bajra","1564"
2013,"Fatehabad","Ratia","Bajra","2233"
2013,"Fatehabad","Fatehabad","Bajra","2101"
2013,"Fatehabad","Bhattukalan","Bajra","1572"
2013,"Fatehabad","Bhuna","Bajra","2064"
2013,"Fatehabad","Tohana","Bajra","1703"
2013,"Fatehabad","Jakhal","Bajra","0"
2013,"Sirsa","Sirsa","Bajra","1749"
2013,"Sirsa","Nathusari","Bajra","1482"
2013,"Sirsa","Baragudha","Bajra","0"
2013,"Sirsa","Rania","Bajra","2003"
2013,"Sirsa","Ellenabad","Bajra","1992"
2013,"Sirsa","Dabwali","Bajra","1680"
2013,"Sirsa","Odhan","Bajra","0"
2013,"Sirsa","Sirsa","Bajra","0"
2013,"Bhiwani","Loharu","Bajra","1541"
2013,"Bhiwani","Bhiwani","Bajra","1524"
2013,"Bhiwani","Tosham","Bajra","1271"
2013,"Bhiwani","Bawani Khera","Bajra","2087"
2013,"Bhiwani","Dadri-I","Bajra","2027"
2013,"Bhiwani","Dadri-II","Bajra","1954"
2013,"Bhiwani","Badhra","Bajra","1217"
2013,"Bhiwani","Siwani","Bajra","1592"
2013,"Bhiwani","Kairu","Bajra","1499"
2013,"Bhiwani","Behal","Bajra","1583"
2013,"Rohtak","Lakhan Majra","Bajra","1295"
2013,"Rohtak","Rohtak","Bajra","1566"
2013,"Rohtak","Sampla","Bajra","620"
2013,"Rohtak","Meham","Bajra","1392"
2013,"Rohtak","Kalanaur","Bajra","1811"
2013,"Jhajjar","Jhajjar","Bajra","2167"
2013,"Jhajjar","Beri","Bajra","1390"
2013,"Jhajjar","Salhawas","Bajra","2039"
2013,"Jhajjar","Matanhail","Bajra","1883"
2013,"Jhajjar","Bahadurgarh","Bajra","1858"
2013,"Sonepat","Sonepat","Bajra","2370"
2013,"Sonepat","Rai","Bajra","2074"
2013,"Sonepat","Kharkhoda","Bajra","2681"
2013,"Sonepat","Gohana","Bajra","2057"
2013,"Sonepat","Kathura","Bajra","2128"
2013,"Sonepat","Mundlana","Bajra","1843"
2013,"Sonepat","Ganaur","Bajra","2290"
2013,"Gurgaon","Gurgaon","Bajra","2067"
2013,"Gurgaon","Farrukh Nagar","Bajra","2061"
2013,"Gurgaon","Sohna","Bajra","1798"
2013,"Gurgaon","Pataudi","Bajra","2396"
2013,"Mewat","Nuh","Bajra","2216"
2013,"Mewat","Tauru","Bajra","2740"
2013,"Mewat","Ferozpur Jhirka","Bajra","1754"
2013,"Mewat","Nagina","Bajra","1704"
2013,"Mewat","Punhana","Bajra","2007"
2013,"Mewat","Mewat","Bajra","0"
2013,"Faridabad","Faridabad","Bajra","1765"
2013,"Faridabad","B/garh","Bajra","1854"
2013,"Palwal","Palwal","Bajra","2067"
2013,"Palwal","Hodal","Bajra","1744"
2013,"Palwal","Hassanpur","Bajra","2433"
2013,"Palwal","Hathin","Bajra","2249"
2013,"Panipat","Panipat","Bajra","0"
2013,"Panipat","Samalkha","Bajra","2057"
2013,"Panipat","Matlauda","Bajra","0"
2013,"Panipat","Bapoli","Bajra","2057"
2013,"Panipat","Israna","Bajra","2057"
2013,"Karnal","Karnal","Bajra","0"
2013,"Karnal","Nissing","Bajra","2057"
2013,"Karnal","Indri","Bajra","0"
2013,"Karnal","Gharaunda","Bajra","2057"
2013,"Karnal","Assandh","Bajra","2057"
2013,"Karnal","Nilokheri","Bajra","0"
2013,"Kurukshetra","Thanesar","Bajra","0"
2013,"Kurukshetra","Shahabad","Bajra","0"
2013,"Kurukshetra","Pehowa","Bajra","2057"
2013,"Kurukshetra","Ladwa","Bajra","0"
2013,"Kurukshetra","Babain","Bajra","0"
2013,"Kaithal","Kaithal","Bajra","2469"
2013,"Kaithal","Pundri","Bajra","2452"
2013,"Kaithal","Kalayat","Bajra","2708"
2013,"Kaithal","Rajound","Bajra","2235"
2013,"Kaithal","Gulha","Bajra","0"
2013,"Kaithal","Siwan","Bajra","0"
2013,"Kaithal","Kaithal","Bajra","0"
2013,"Ambala","Ambala-I","Bajra","0"
2013,"Ambala","Ambala-II","Bajra","0"
2013,"Ambala","Barara","Bajra","0"
2013,"Ambala","Saha","Bajra","0"
2013,"Ambala","Naraingarh","Bajra","2057"
2013,"Ambala","Sahazadpur","Bajra","2057"
2013,"Panchkula","Morni","Bajra","0"
2013,"Panchkula","Barwala","Bajra","2057"
2013,"Panchkula","Raipurrani","Bajra","2057"
2013,"Panchkula","Pinjore","Bajra","0"
2013,"Yamuna Nagar","Jagadhari","Bajra","0"
2013,"Yamuna Nagar","Bilaspur","Bajra","2057"
2013,"Yamuna Nagar","Radaur","Bajra","0"
2013,"Yamuna Nagar","Sadaura","Bajra","2057"
2013,"Yamuna Nagar","Chhachhrauli","Bajra","2057"
2013,"Yamuna Nagar","Mustafabad","Bajra","0"
2013,"Jind","Jind","Bajra","2099"
2013,"Jind","Julana","Bajra","2387"
2013,"Jind","Alewa","Bajra","2153"
2013,"Jind","Safidon","Bajra","2019"
2013,"Jind","Pillukhera","Bajra","1505"
2013,"Jind","Uchana","Bajra","2450"
2013,"Jind","Narwana","Bajra","3042"
2013,"Mahendergarh","Kanina","Bajra","2693"
2013,"Mahendergarh","Mahendergarh","Bajra","1962"
2013,"Mahendergarh","Ateli","Bajra","2752"
2013,"Mahendergarh","Narnaul","Bajra","2392"
2013,"Mahendergarh","Nangal Chaudhary","Bajra","2469"
2013,"Rewari","Rewari","Bajra","2182"
2013,"Rewari","Khol","Bajra","2310"
2013,"Rewari","Jatusana","Bajra","2719"
2013,"Rewari","Bawal","Bajra","2354"
2013,"Rewari","Nahar","Bajra","2099"
2013,"Hisar","Hansi I","Maize","0"
2013,"Hisar","Hansi-II","Maize","0"
2013,"Hisar","Narnaund","Maize","0"
2013,"Hisar","Hisar I","Maize","0"
2013,"Hisar","Hisar II","Maize","0"
2013,"Hisar","Barwala","Maize","0"
2013,"Hisar","Uklana","Maize","0"
2013,"Hisar","Agroha","Maize","0"
2013,"Hisar","Adampur","Maize","0"
2013,"Fatehabad","Ratia","Maize","0"
2013,"Fatehabad","Fatehabad","Maize","0"
2013,"Fatehabad","Bhattukalan","Maize","0"
2013,"Fatehabad","Bhuna","Maize","0"
2013,"Fatehabad","Tohana","Maize","0"
2013,"Fatehabad","Jakhal","Maize","0"
2013,"Sirsa","Sirsa","Maize","0"
2013,"Sirsa","Nathusari","Maize","0"
2013,"Sirsa","Baragudha","Maize","0"
2013,"Sirsa","Rania","Maize","0"
2013,"Sirsa","Ellenabad","Maize","0"
2013,"Sirsa","Dabwali","Maize","0"
2013,"Sirsa","Odhan","Maize","0"
2013,"Sirsa","Sirsa","Maize","0"
2013,"Bhiwani","Loharu","Maize","0"
2013,"Bhiwani","Bhiwani","Maize","3000"
2013,"Bhiwani","Tosham","Maize","0"
2013,"Bhiwani","Bawani Khera","Maize","0"
2013,"Bhiwani","Dadri-I","Maize","0"
2013,"Bhiwani","Dadri-II","Maize","0"
2013,"Bhiwani","Badhra","Maize","0"
2013,"Bhiwani","Siwani","Maize","0"
2013,"Bhiwani","Kairu","Maize","0"
2013,"Bhiwani","Behal","Maize","0"
2013,"Rohtak","Lakhan Majra","Maize","3000"
2013,"Rohtak","Rohtak","Maize","3000"
2013,"Rohtak","Sampla","Maize","3000"
2013,"Rohtak","Meham","Maize","3000"
2013,"Rohtak","Kalanaur","Maize","0"
2013,"Jhajjar","Jhajjar","Maize","3000"
2013,"Jhajjar","Beri","Maize","0"
2013,"Jhajjar","Salhawas","Maize","0"
2013,"Jhajjar","Matanhail","Maize","0"
2013,"Jhajjar","Bahadurgarh","Maize","0"
2013,"Sonepat","Sonepat","Maize","3000"
2013,"Sonepat","Rai","Maize","3000"
2013,"Sonepat","Kharkhoda","Maize","3000"
2013,"Sonepat","Gohana","Maize","0"
2013,"Sonepat","Kathura","Maize","0"
2013,"Sonepat","Mundlana","Maize","0"
2013,"Sonepat","Ganaur","Maize","0"
2013,"Gurgaon","Gurgaon","Maize","0"
2013,"Gurgaon","Farrukh Nagar","Maize","0"
2013,"Gurgaon","Sohna","Maize","0"
2013,"Gurgaon","Pataudi","Maize","0"
2013,"Mewat","Nuh","Maize","0"
2013,"Mewat","Tauru","Maize","0"
2013,"Mewat","Ferozpur Jhirka","Maize","0"
2013,"Mewat","Nagina","Maize","0"
2013,"Mewat","Punhana","Maize","0"
2013,"Mewat","Mewat","Maize","0"
2013,"Faridabad","Faridabad","Maize","0"
2013,"Faridabad","B/garh","Maize","0"
2013,"Palwal","Palwal","Maize","0"
2013,"Palwal","Hodal","Maize","0"
2013,"Palwal","Hassanpur","Maize","0"
2013,"Palwal","Hathin","Maize","0"
2013,"Panipat","Panipat","Maize","0"
2013,"Panipat","Samalkha","Maize","0"
2013,"Panipat","Matlauda","Maize","0"
2013,"Panipat","Bapoli","Maize","0"
2013,"Panipat","Israna","Maize","0"
2013,"Karnal","Karnal","Maize","3000"
2013,"Karnal","Nissing","Maize","0"
2013,"Karnal","Indri","Maize","0"
2013,"Karnal","Gharaunda","Maize","3000"
2013,"Karnal","Assandh","Maize","0"
2013,"Karnal","Nilokheri","Maize","0"
2013,"Kurukshetra","Thanesar","Maize","3000"
2013,"Kurukshetra","Shahabad","Maize","0"
2013,"Kurukshetra","Pehowa","Maize","0"
2013,"Kurukshetra","Ladwa","Maize","0"
2013,"Kurukshetra","Babain","Maize","0"
2013,"Kaithal","Kaithal","Maize","0"
2013,"Kaithal","Pundri","Maize","0"
2013,"Kaithal","Kalayat","Maize","0"
2013,"Kaithal","Rajound","Maize","0"
2013,"Kaithal","Gulha","Maize","0"
2013,"Kaithal","Siwan","Maize","0"
2013,"Kaithal","Kaithal","Maize","0"
2013,"Ambala","Ambala-I","Maize","0"
2013,"Ambala","Ambala-II","Maize","0"
2013,"Ambala","Barara","Maize","3967"
2013,"Ambala","Saha","Maize","3967"
2013,"Ambala","Naraingarh","Maize","4789"
2013,"Ambala","Sahazadpur","Maize","3579"
2013,"Panchkula","Morni","Maize","3547"
2013,"Panchkula","Barwala","Maize","2689"
2013,"Panchkula","Raipurrani","Maize","3369"
2013,"Panchkula","Pinjore","Maize","1881"
2013,"Yamuna Nagar","Jagadhari","Maize","2740"
2013,"Yamuna Nagar","Bilaspur","Maize","2576"
2013,"Yamuna Nagar","Radaur","Maize","0"
2013,"Yamuna Nagar","Sadaura","Maize","2740"
2013,"Yamuna Nagar","Chhachhrauli","Maize","3112"
2013,"Yamuna Nagar","Mustafabad","Maize","0"
2013,"Jind","Jind","Maize","0"
2013,"Jind","Julana","Maize","0"
2013,"Jind","Alewa","Maize","0"
2013,"Jind","Safidon","Maize","0"
2013,"Jind","Pillukhera","Maize","0"
2013,"Jind","Uchana","Maize","0"
2013,"Jind","Narwana","Maize","0"
2013,"Mahendergarh","Kanina","Maize","0"
2013,"Mahendergarh","Mahendergarh","Maize","0"
2013,"Mahendergarh","Ateli","Maize","0"
2013,"Mahendergarh","Narnaul","Maize","0"
2013,"Mahendergarh","Nangal Chaudhary","Maize","0"
2013,"Rewari","Rewari","Maize","0"
2013,"Rewari","Khol","Maize","0"
2013,"Rewari","Jatusana","Maize","0"
2013,"Rewari","Bawal","Maize","0"
2013,"Rewari","Nahar","Maize","0"
2013,"Hisar","Hansi I","Sugarcane","72260"
2013,"Hisar","Hansi-II","Sugarcane","140000"
2013,"Hisar","Narnaund","Sugarcane","65000"
2013,"Hisar","Hisar I","Sugarcane","80880"
2013,"Hisar","Hisar II","Sugarcane","0"
2013,"Hisar","Barwala","Sugarcane","0"
2013,"Hisar","Uklana","Sugarcane","0"
2013,"Hisar","Agroha","Sugarcane","0"
2013,"Hisar","Adampur","Sugarcane","0"
2013,"Fatehabad","Ratia","Sugarcane","0"
2013,"Fatehabad","Fatehabad","Sugarcane","79014"
2013,"Fatehabad","Bhattukalan","Sugarcane","0"
2013,"Fatehabad","Bhuna","Sugarcane","0"
2013,"Fatehabad","Tohana","Sugarcane","0"
2013,"Fatehabad","Jakhal","Sugarcane","0"
2013,"Sirsa","Sirsa","Sugarcane","73520"
2013,"Sirsa","Nathusari","Sugarcane","0"
2013,"Sirsa","Baragudha","Sugarcane","0"
2013,"Sirsa","Rania","Sugarcane","0"
2013,"Sirsa","Ellenabad","Sugarcane","0"
2013,"Sirsa","Dabwali","Sugarcane","0"
2013,"Sirsa","Odhan","Sugarcane","0"
2013,"Sirsa","Sirsa","Sugarcane","0"
2013,"Bhiwani","Loharu","Sugarcane","0"
2013,"Bhiwani","Bhiwani","Sugarcane","64400"
2013,"Bhiwani","Tosham","Sugarcane","0"
2013,"Bhiwani","Bawani Khera","Sugarcane","77800"
2013,"Bhiwani","Dadri-I","Sugarcane","75567"
2013,"Bhiwani","Dadri-II","Sugarcane","75567"
2013,"Bhiwani","Badhra","Sugarcane","0"
2013,"Bhiwani","Siwani","Sugarcane","0"
2013,"Bhiwani","Kairu","Sugarcane","0"
2013,"Bhiwani","Behal","Sugarcane","0"
2013,"Rohtak","Lakhan Majra","Sugarcane","68387"
2013,"Rohtak","Rohtak","Sugarcane","59123"
2013,"Rohtak","Sampla","Sugarcane","66450"
2013,"Rohtak","Meham","Sugarcane","60273"
2013,"Rohtak","Kalanaur","Sugarcane","65711"
2013,"Jhajjar","Jhajjar","Sugarcane","84600"
2013,"Jhajjar","Beri","Sugarcane","80860"
2013,"Jhajjar","Salhawas","Sugarcane","81929"
2013,"Jhajjar","Matanhail","Sugarcane","81929"
2013,"Jhajjar","Bahadurgarh","Sugarcane","81929"
2013,"Sonepat","Sonepat","Sugarcane","86200"
2013,"Sonepat","Rai","Sugarcane","88400"
2013,"Sonepat","Kharkhoda","Sugarcane","79914"
2013,"Sonepat","Gohana","Sugarcane","74733"
2013,"Sonepat","Kathura","Sugarcane","68025"
2013,"Sonepat","Mundlana","Sugarcane","72052"
2013,"Sonepat","Ganaur","Sugarcane","88700"
2013,"Gurgaon","Gurgaon","Sugarcane","0"
2013,"Gurgaon","Farrukh Nagar","Sugarcane","0"
2013,"Gurgaon","Sohna","Sugarcane","0"
2013,"Gurgaon","Pataudi","Sugarcane","0"
2013,"Mewat","Nuh","Sugarcane","73520"
2013,"Mewat","Tauru","Sugarcane","0"
2013,"Mewat","Ferozpur Jhirka","Sugarcane","0"
2013,"Mewat","Nagina","Sugarcane","73520"
2013,"Mewat","Punhana","Sugarcane","73520"
2013,"Mewat","Mewat","Sugarcane","0"
2013,"Faridabad","Faridabad","Sugarcane","0"
2013,"Faridabad","B/garh","Sugarcane","64400"
2013,"Palwal","Palwal","Sugarcane","48556"
2013,"Palwal","Hodal","Sugarcane","58400"
2013,"Palwal","Hassanpur","Sugarcane","64700"
