"","X","Year","District","Block","Crop","Yield"
"431",3701,2016,"D15","B69","Bajra",-0.0367018832783019
"432",3702,2016,"D15","B70","Bajra",0.543943609564967
"433",3703,2016,"D9","B71","Bajra",-1.69131472323598
"434",3704,2016,"D9","B72","Bajra",-1.69131472323598
"435",3705,2016,"D9","B73","Bajra",-1.69131472323598
"436",3706,2016,"D9","B74","Bajra",-1.69131472323598
"437",3707,2016,"D9","B75","Bajra",0.596110978062604
"438",3708,2016,"D9","B76","Bajra",-1.69131472323598
"439",3709,2016,"D10","B77","Bajra",-1.69131472323598
"440",3710,2016,"D10","B78","Bajra",-1.69131472323598
"441",3711,2016,"D10","B79","Bajra",-1.69131472323598
"442",3712,2016,"D10","B80","Bajra",-1.69131472323598
"443",3713,2016,"D10","B81","Bajra",-1.69131472323598
"444",3714,2016,"D8","B82","Bajra",0.334140062346207
"445",3715,2016,"D8","B83","Bajra",-0.126293668306853
"446",3716,2016,"D8","B84","Bajra",0.517859925316148
"447",3717,2016,"D8","B85","Bajra",0.9057129693638
"448",3718,2016,"D8","B86","Bajra",0.65054649301666
"449",3719,2016,"D8","B87","Bajra",-1.69131472323598
"450",3720,2016,"D21","B88","Bajra",-1.69131472323598
"451",3721,2016,"D21","B89","Bajra",-1.69131472323598
"452",3722,2016,"D21","B90","Bajra",-1.69131472323598
"453",3723,2016,"D21","B91","Bajra",-1.69131472323598
"454",3724,2016,"D21","B92","Bajra",-1.69131472323598
"455",3725,2016,"D21","B93","Bajra",-1.69131472323598
"456",3726,2016,"D14","B94","Bajra",-1.69131472323598
"457",3727,2016,"D14","B6","Bajra",2.56032580932147
"458",3728,2016,"D14","B95","Bajra",1.20170608192648
"459",3729,2016,"D14","B96","Bajra",-0.238566917899594
"460",3730,2016,"D20","B97","Bajra",-1.69131472323598
"461",3731,2016,"D20","B98","Bajra",-1.69131472323598
"462",3732,2016,"D20","B99","Bajra",-1.69131472323598
"463",3733,2016,"D20","B100","Bajra",-1.69131472323598
"464",3734,2016,"D20","B101","Bajra",-1.69131472323598
"465",3735,2016,"D20","B102","Bajra",-1.69131472323598
"466",3736,2016,"D7","B103","Bajra",0.37383262533354
"467",3737,2016,"D7","B104","Bajra",0.202587567873904
"468",3738,2016,"D7","B105","Bajra",-0.0117522722576927
"469",3739,2016,"D7","B106","Bajra",0.834266355986601
"470",3740,2016,"D7","B107","Bajra",0.317128963923065
"471",3741,2016,"D7","B108","Bajra",0.208257934014952
"472",3742,2016,"D7","B109","Bajra",0.495178460751958
"473",3743,2016,"D11","B110","Bajra",1.07468988036702
"474",3744,2016,"D11","B111","Bajra",0.501982900121215
"475",3745,2016,"D11","B123","Bajra",1.11211429689793
"476",3746,2016,"D11","B112","Bajra",1.13706390791854
"477",3747,2016,"D11","B113","Bajra",0.966952923687113
