"","District","Location","Quarter","Depth"
"1604","Yamunanagar","Jagadhri-Pz","August 2015",NA
"1605","Yamunanagar","Jhiwarheri S","August 2015",NA
"1606","Yamunanagar","Khizrabad","August 2015",NA
"1607","Yamunanagar","Mustafabad DW","August 2015",NA
"1608","Yamunanagar","Mustafabad-Pz","August 2015",NA
"1609","Yamunanagar","Nagal Patti-DW","August 2015",NA
"1610","Yamunanagar","Naggal-S","August 2015",NA
"1611","Yamunanagar","Radaur S","August 2015",NA
"1612","Yamunanagar","Ramgarh-DW","August 2015",NA
"1613","Yamunanagar","Rasulpur","August 2015",NA
"1614","Yamunanagar","Rasulpur DW","August 2015",NA
"1615","Yamunanagar","Sabri","August 2015",NA
"1616","Yamunanagar","Sadhaura","August 2015",NA
"1617","Yamunanagar","Sadhaura DW","August 2015",NA
"1618","Yamunanagar","Sadhaura S","August 2015",NA
"1619","Yamunanagar","Salehpur-DW","August 2015",NA
"1620","Yamunanagar","Shadipur","August 2015",NA
"1621","Yamunanagar","Tala Kaur S","August 2015",NA
"1622","Yamunanagar","Tehi-Pz","August 2015",NA
"1623","Ambala","Ambala Cantt","November 2015",1.78
"1624","Ambala","Ambala Cantt-Pz","November 2015",3.5
"1625","Ambala","Ambala City-DW","November 2015",0.99
"1626","Ambala","Balana","November 2015",1.4
"1627","Ambala","Barara S","November 2015",4.9
"1628","Ambala","Barara-Pz","November 2015",19.15
"1629","Ambala","Bari Bassi-DW","November 2015",9.75
"1630","Ambala","Bhuragnpur-DW","November 2015",4.08
"1631","Ambala","Bhurewala-Pz","November 2015",7.7
"1632","Ambala","Bichali Dhamouli-Pz","November 2015",7.15
"1633","Ambala","Binjal Pur-DW","November 2015",5.52
"1634","Ambala","Boh-DW","November 2015",1.91
"1635","Ambala","Budhha Khera-DW","November 2015",NA
"1636","Ambala","Bullana- DW","November 2015",0.7
"1637","Ambala","Chhapra-DW","November 2015",7
"1638","Ambala","Churmastpur-DW","November 2015",4.29
"1639","Ambala","Dhanaura","November 2015",3.24
"1640","Ambala","Dukheri-DW","November 2015",2.6
"1641","Ambala","Hasanpur-DW","November 2015",6.01
"1642","Ambala","Jansui-DW","November 2015",1.32
"1643","Ambala","Jauli-DW","November 2015",18.4
"1644","Ambala","Kakkar Majra-DW","November 2015",10.7
"1645","Ambala","Kakru","November 2015",1.32
"1646","Ambala","Kalumazra-DW","November 2015",2.35
"1647","Ambala","Kapoori At Saphera-PZ","November 2015",NA
"1648","Ambala","Khanahmadpur","November 2015",2.83
"1649","Ambala","Khanna Majra","November 2015",1.6
"1650","Ambala","Mohra-DW","November 2015",1.75
"1651","Ambala","Mulana","November 2015",2.12
"1652","Ambala","Nanhera-DW","November 2015",17.57
"1653","Ambala","Naraingarh","November 2015",12.02
"1654","Ambala","Naraingarh-Pz","November 2015",21.68
"1655","Ambala","Nasirpur-Pz","November 2015",1.1
"1656","Ambala","Nikuwana-DW","November 2015",18.4
"1657","Ambala","Panjokhra","November 2015",4.51
"1658","Ambala","Pinjola","November 2015",4.19
"1659","Ambala","Saha-Pz","November 2015",35.67
"1660","Ambala","Salehpur-DW","November 2015",2.99
"1661","Ambala","Shahpur-DW","November 2015",8.72
"1662","Ambala","Shahzadpur","November 2015",3.21
"1663","Ambala","Shahzadpur-Pz","November 2015",2.47
"1664","Ambala","Sohana-DW","November 2015",3.97
"1665","Ambala","Tandwal-DW","November 2015",3.8
"1666","Ambala","Tejan-DW","November 2015",3.33
"1667","Ambala","Tharwa-DW","November 2015",2.6
"1668","Ambala","Ugala S","November 2015",34.2
"1669","Bhiwani","Adampur","November 2015",12.5
"1670","Bhiwani","Alak Pura-DW","November 2015",3.03
"1671","Bhiwani","Alampur-DW","November 2015",9.3
"1672","Bhiwani","Badala","November 2015",3.43
"1673","Bhiwani","Bajina","November 2015",12.55
"1674","Bhiwani","Bamla","November 2015",6.78
"1675","Bhiwani","Baundkalan","November 2015",2.24
"1676","Bhiwani","Bhawani khera DW","November 2015",5.86
"1677","Bhiwani","Bhawani Khera Pz","November 2015",5.6
"1678","Bhiwani","Bhiwani","November 2015",2.8
"1679","Bhiwani","Bohal","November 2015",5.58
"1680","Bhiwani","Chirya","November 2015",15.45
"1681","Bhiwani","Dadri","November 2015",4.6
"1682","Bhiwani","Dadri-Pz","November 2015",1.95
"1683","Bhiwani","Dhanana","November 2015",0.77
"1684","Bhiwani","Gopi","November 2015",58.17
"1685","Bhiwani","Gurera","November 2015",16.16
"1686","Bhiwani","Gurera-pz","November 2015",14.97
"1687","Bhiwani","Haluwas","November 2015",3.73
"1688","Bhiwani","Hetampur","November 2015",11.41
"1689","Bhiwani","Imlota","November 2015",1.71
"1690","Bhiwani","Isharwal","November 2015",18.44
"1691","Bhiwani","Jhumpa","November 2015",26.17
"1692","Bhiwani","Jhumpa Kalan","November 2015",26.34
"1693","Bhiwani","Jitwanwas-DW","November 2015",8.8
"1694","Bhiwani","Juikalan","November 2015",29.86
"1695","Bhiwani","Juikalan Pz","November 2015",NA
"1696","Bhiwani","Kairu-Pz","November 2015",NA
"1697","Bhiwani","Kaloud PZM","November 2015",NA
"1698","Bhiwani","Kasni kalan","November 2015",45.7
"1699","Bhiwani","Lachhmanpur","November 2015",9.7
"1700","Bhiwani","Lohani","November 2015",11.92
"1701","Bhiwani","Manhairu","November 2015",5.54
"1702","Bhiwani","Mehra-DW","November 2015",18.34
"1703","Bhiwani","Mehrana","November 2015",12.45
"1704","Bhiwani","Miran","November 2015",1.67
"1705","Bhiwani","Miran abd","November 2015",NA
"1706","Bhiwani","Miran-Pz","November 2015",3.83
"1707","Bhiwani","Nayaatela","November 2015",25.05
"1708","Bhiwani","Paju","November 2015",81.6
"1709","Bhiwani","Pataudi Khurd","November 2015",40.94
"1710","Bhiwani","Pehladgarh-DW","November 2015",5.13
"1711","Bhiwani","Riwasa-DW","November 2015",2.6
"1712","Bhiwani","Runhat-DW","November 2015",3.82
"1713","Bhiwani","Sagban","November 2015",3.89
"1714","Bhiwani","Sangwan PZM","November 2015",NA
"1715","Bhiwani","Sanwar","November 2015",5.02
"1716","Bhiwani","Singhani-pz","November 2015",74.62
"1717","Bhiwani","Sirsa-DW","November 2015",7.05
"1718","Bhiwani","Siwani","November 2015",13.2
"1719","Bhiwani","Sui","November 2015",3.76
"1720","Bhiwani","Sungarpur","November 2015",12.23
"1721","Bhiwani","Tigrana-DW","November 2015",3.2
"1722","Bhiwani","Tosham","November 2015",4.6
"1723","Bhiwani","Tosham-Pz","November 2015",6.26
"1724","Bhiwani","Unn-DW","November 2015",2.6
"1725","Faridabad","Achheja","November 2015",NA
"1726","Faridabad","Badraun","November 2015",6.15
"1727","Faridabad","Baghaula","November 2015",1.66
"1728","Faridabad","Ballabhgarh","November 2015",28.31
"1729","Faridabad","Bamnikhera","November 2015",9.55
"1730","Faridabad","Banchari-DW","November 2015",7.36
"1731","Faridabad","Barauli-Pz","November 2015",11
"1732","Faridabad","Bazida Pahar-DW","November 2015",5.82
"1733","Faridabad","Bhiduki-DW","November 2015",5.7
"1734","Faridabad","Bhopani","November 2015",15.94
"1735","Faridabad","Bibipur-DW","November 2015",3.35
"1736","Faridabad","Dighaut","November 2015",11.64
"1737","Faridabad","Gulawad-DW","November 2015",10.06
"1738","Faridabad","Hasan pur","November 2015",18.68
"1739","Faridabad","Hathin","November 2015",9.12
"1740","Faridabad","Hodel","November 2015",11.62
"1741","Faridabad","Jawan- Pz","November 2015",NA
"1742","Faridabad","Khambi","November 2015",3.06
"1743","Faridabad","Kheri Jamalpur-DW","November 2015",NA
"1744","Faridabad","Kot","November 2015",9.18
"1745","Faridabad","Lakhnaka","November 2015",10.62
"1746","Faridabad","Lalwa","November 2015",6.97
"1747","Faridabad","Mandkola","November 2015",1.13
"1748","Faridabad","Manjhawali-DW","November 2015",NA
"1749","Faridabad","Nangal Jat-DW","November 2015",9.4
"1750","Faridabad","Pali2","November 2015",28.65
"1751","Faridabad","Palwal","November 2015",6.42
"1752","Faridabad","Palwal-Pz","November 2015",NA
"1753","Faridabad","Pehladpur-Pz","November 2015",6.42
"1754","Faridabad","Pelak-Pz","November 2015",20.22
"1755","Faridabad","Phulwari-DW","November 2015",9.95
"1756","Faridabad","Pirgarhi- Pz","November 2015",9.52
"1757","Faridabad","Rasul Pur","November 2015",6.69
"1758","Faridabad","Sanped-DW","November 2015",NA
"1759","Faridabad","Sarai-DW","November 2015",9.78
"1760","Faridabad","Sikri1","November 2015",NA
"1761","Faridabad","Tumsara","November 2015",9.33
"1762","Fatehabad","Location","November 2015",NA
"1763","Fatehabad","Aharwan S","November 2015",NA
"1764","Fatehabad","Badopal","November 2015",1.05
"1765","Fatehabad","Bhattukalan","November 2015",1.9
"1766","Fatehabad","Bhattukalan1","November 2015",NA
"1767","Fatehabad","Bhattukalan-Pz","November 2015",NA
"1768","Fatehabad","Bhodiakhera","November 2015",7.25
"1769","Fatehabad","Bhuna","November 2015",16.4
"1770","Fatehabad","Chindhar-DW","November 2015",4.6
"1771","Fatehabad","Dayar1","November 2015",6
"1772","Fatehabad","Dhangar-DW","November 2015",NA
"1773","Fatehabad","Dhingsara","November 2015",9.2
"1774","Fatehabad","Gorakhpur-DW","November 2015",NA
"1775","Fatehabad","Jandli Kalan","November 2015",4.84
"1776","Fatehabad","Kajal Heri-DW","November 2015",2.7
"1777","Fatehabad","Kanhari-Pz","November 2015",19.14
"1778","Fatehabad","Khara Kheri-DW","November 2015",1.75
"1779","Fatehabad","Machiwali-DW","November 2015",6.1
"1780","Fatehabad","Mehu Wala Pz","November 2015",3.72
"1781","Fatehabad","Munshiwali-Pz","November 2015",21.2
"1782","Fatehabad","Nagpur- Pz","November 2015",25
"1783","Fatehabad","Nahla","November 2015",8.27
"1784","Fatehabad","Nangla-DW","November 2015",8.42
"1785","Fatehabad","Nikuwana-Pz","November 2015",37.2
"1786","Fatehabad","Pilimudari","November 2015",5.8
"1787","Fatehabad","Ratia -Pz","November 2015",45.45
"1788","Fatehabad","Ratta Khera-Pz","November 2015",33.35
"1789","Fatehabad","Sadalpur","November 2015",6.33
"1790","Fatehabad","Samain","November 2015",2.79
"1791","Fatehabad","Shekhpur Daroli-DW","November 2015",5.5
"1792","Fatehabad","Tohana","November 2015",18.86
"1793","Gurgaon","Agaon-Pz","November 2015",NA
"1794","Gurgaon","Akaira","November 2015",5.8
"1795","Gurgaon","Akbarpur","November 2015",NA
"1796","Gurgaon","Aminabad-DW","November 2015",3.05
"1797","Gurgaon","Badsahapur Ew","November 2015",24.92
"1798","Gurgaon","Bandhwari","November 2015",20.15
"1799","Gurgaon","Basonda Tripati-Pz","November 2015",26.1
"1800","Gurgaon","Bhadas-DW","November 2015",5.6
"1801","Gurgaon","Bhondsi Ew","November 2015",28.02
"1802","Gurgaon","Bhora Kalan-Pz","November 2015",39.8
"1803","Gurgaon","Bilaspur-Pz","November 2015",25.05
"1804","Gurgaon","Budehra-DW","November 2015",8.9
"1805","Gurgaon","Chandu Tikly","November 2015",9.65
"1806","Gurgaon","Daultabad-Pz","November 2015",NA
"1807","Gurgaon","Farrukh Nagar-Pz","November 2015",21.05
"1808","Gurgaon","Fazilpur Badli-Pz","November 2015",25.64
"1809","Gurgaon","Firozepur Jhirka","November 2015",13.25
"1810","Gurgaon","Gangola-DW","November 2015",5.35
"1811","Gurgaon","Gudhana-Pz","November 2015",28.3
"1812","Gurgaon","Gulaltha","November 2015",0.36
"1813","Gurgaon","Gurgaon Pz","November 2015",39.75
"1814","Gurgaon","Harchandpur Pz","November 2015",24.35
"1815","Gurgaon","Indri","November 2015",2.4
"1816","Gurgaon","Jamalpur-Pz","November 2015",33.17
"1817","Gurgaon","Jaraon Pz","November 2015",12.88
"1818","Gurgaon","Jhandu Sarai-Pz","November 2015",22.73
"1819","Gurgaon","Kadipur","November 2015",23.95
"1820","Gurgaon","Kasan","November 2015",36.65
"1821","Gurgaon","Khera Khurrampur-Pz","November 2015",18.03
"1822","Gurgaon","Kherla","November 2015",NA
"1823","Gurgaon","Luhingakalan","November 2015",4.37
"1824","Gurgaon","Malab","November 2015",3.71
"1825","Gurgaon","Meoka-Pz","November 2015",15.7
"1826","Gurgaon","Mouzabad","November 2015",36
"1827","Gurgaon","Mubarakpur","November 2015",13.35
"1828","Gurgaon","Nagina","November 2015",5.46
"1829","Gurgaon","Naharika-Pz","November 2015",19.1
"1830","Gurgaon","Nuh","November 2015",3.21
"1831","Gurgaon","Nuh1","November 2015",2.55
"1832","Gurgaon","Nurgarh-Pz","November 2015",NA
"1833","Gurgaon","Pataudi-Pz","November 2015",38.6
"1834","Gurgaon","Pinangwan-Pz","November 2015",2.38
"1835","Gurgaon","Pipaka","November 2015",34.35
"1836","Gurgaon","Pipaka-Shashola","November 2015",33.1
"1837","Gurgaon","Punhana","November 2015",13.4
"1838","Gurgaon","Punhana-Pz","November 2015",11.32
"1839","Gurgaon","Rathiwas","November 2015",13.72
"1840","Gurgaon","Sarauli-DW","November 2015",1.85
"1841","Gurgaon","Sidrawali-Pz","November 2015",27.77
"1842","Gurgaon","Sikarwa","November 2015",4.15
"1843","Gurgaon","Siwari-Pz","November 2015",NA
"1844","Gurgaon","Sohna","November 2015",39.65
"1845","Gurgaon","Wazirpur-Pz","November 2015",17.5
"1846","Hisar","Adampur S","November 2015",4.7
"1847","Hisar","Adampur-Pz","November 2015",4.19
"1848","Hisar","Agroha abd","November 2015",11.73
"1849","Hisar","Agroha-Pz","November 2015",8.28
"1850","Hisar","Badchappar","November 2015",1.15
"1851","Hisar","Balawas1","November 2015",14.52
"1852","Hisar","Balsamand","November 2015",14.26
"1853","Hisar","Banbhauri-Pz","November 2015",NA
"1854","Hisar","Barwala abd","November 2015",13.68
"1855","Hisar","Barwala-Pz","November 2015",9.4
"1856","Hisar","Bas","November 2015",1.25
"1857","Hisar","Basra","November 2015",17.9
"1858","Hisar","Behbalpur-Pz","November 2015",3.69
"1859","Hisar","Bhotal Jattan-DW","November 2015",1.7
"1860","Hisar","Bithmara-DW","November 2015",NA
"1861","Hisar","Chanaut","November 2015",4.31
"1862","Hisar","Chann-DW","November 2015",6.63
"1863","Hisar","Chaudhriwali","November 2015",12
"1864","Hisar","Chawdhariwas","November 2015",9.37
"1865","Hisar","Datta-DW","November 2015",7.05
"1866","Hisar","Deva-DW","November 2015",3.09
"1867","Hisar","Dhand-DW","November 2015",NA
"1868","Hisar","Dhansu","November 2015",4.47
"1869","Hisar","Durjanpur-Pz","November 2015",8.33
"1870","Hisar","Ghursal-Pz","November 2015",8.68
"1871","Hisar","Gurana","November 2015",1.9
"1872","Hisar","Hissar","November 2015",NA
"1873","Hisar","Hissar-Pz","November 2015",7.08
"1874","Hisar","Jaga Bara-DW","November 2015",9.1
"1875","Hisar","Juglan","November 2015",7.13
"1876","Hisar","Kanoh-Pz","November 2015",NA
"1877","Hisar","Khanda Kheri-Pz","November 2015",8.67
"1878","Hisar","Kherijalab","November 2015",9.45
"1879","Hisar","Kherijalab-Pz","November 2015",8.18
"1880","Hisar","Khotkalan","November 2015",10.83
"1881","Hisar","Kirori","November 2015",14.32
"1882","Hisar","Kirtan","November 2015",11.21
"1883","Hisar","Ladwi-DW","November 2015",4.8
"1884","Hisar","Litani-DW","November 2015",4.26
"1885","Hisar","Mangali-Pz","November 2015",4.97
"1886","Hisar","Mehanda-DW","November 2015",5.73
"1887","Hisar","Mirka","November 2015",0.57
"1888","Hisar","Moda Khera-DW","November 2015",5.25
"1889","Hisar","Mothmajri","November 2015",9.92
"1890","Hisar","Narnaud S","November 2015",NA
"1891","Hisar","Pali-DW","November 2015",12.4
"1892","Hisar","Rajthal1","November 2015",18.87
"1893","Hisar","Samani","November 2015",5.18
"1894","Hisar","Sorkhi-Pz","November 2015",2.85
"1895","Hisar","Talwani Badshahpur-
DW","November 2015",7.98
"1896","Hisar","Talwani Rana-DW","November 2015",9
"1897","Hisar","Thurana-DW","November 2015",10.5
"1898","Hisar","Umra","November 2015",6.87
"1899","Jhajjar","Location","November 2015",NA
"1900","Jhajjar","Asanda-DW","November 2015",3.99
"1901","Jhajjar","Badli","November 2015",5.42
"1902","Jhajjar","Bagoa","November 2015",2.37
"1903","Jhajjar","Bahadurgarh","November 2015",8.72
"1904","Jhajjar","Beri","November 2015",2.19
"1905","Jhajjar","Bhurawas-Pz","November 2015",1.6
"1906","Jhajjar","Chamanpura","November 2015",2.04
"1907","Jhajjar","Chhara","November 2015",5.62
"1908","Jhajjar","Chuchakwas","November 2015",4.26
"1909","Jhajjar","Dehkora-DW","November 2015",1.88
"1910","Jhajjar","Dighal","November 2015",1.6
"1911","Jhajjar","Dubhaldhan","November 2015",4.52
"1912","Jhajjar","Dulhera","November 2015",3.42
"1913","Jhajjar","Gabhana","November 2015",2.19
"1914","Jhajjar","Goria-DW","November 2015",2.58
"1915","Jhajjar","Hasanpur","November 2015",9.16
"1916","Jhajjar","Jakhoda-DW","November 2015",NA
"1917","Jhajjar","Jhajjar","November 2015",2.15
"1918","Jhajjar","Jhajjar1","November 2015",2.06
"1919","Jhajjar","Jharli","November 2015",11.6
"1920","Jhajjar","Kaliawas- DW","November 2015",NA
"1921","Jhajjar","Kamalgarh-DW","November 2015",5.52
"1922","Jhajjar","Kheri Asra DW","November 2015",5.16
"1923","Jhajjar","Kherka Gujjar- DW","November 2015",3.9
"1924","Jhajjar","Kulasi","November 2015",0.4
"1925","Jhajjar","Lakeria- DW","November 2015",0.9
"1926","Jhajjar","Lohari- Pz","November 2015",30
"1927","Jhajjar","Matanhail-Pz","November 2015",2.28
"1928","Jhajjar","Mudsa","November 2015",0.55
"1929","Jhajjar","Salhawas","November 2015",4.34
"1930","Jhajjar","Sasroli-DW","November 2015",18.54
"1931","Jhajjar","Silana-DW","November 2015",4.02
"1932","Jhajjar","Subnah","November 2015",1.11
"1933","Jhajjar","Wazirpur","November 2015",1.26
"1934","Jhajjar","Yaqubpur","November 2015",5.39
"1935","Jind","Alewa","November 2015",NA
"1936","Jind","Alewa Pz","November 2015",NA
"1937","Jind","Anta-Pz","November 2015",15.4
"1938","Jind","Baroda","November 2015",17.6
"1939","Jind","Belrakha","November 2015",NA
"1940","Jind","Bhambewa-DW","November 2015",4.52
"1941","Jind","Bhana Barahman-DW","November 2015",5.5
"1942","Jind","Bhongra-Dw","November 2015",17.8
"1943","Jind","Bhuslana-Pz","November 2015",17.11
"1944","Jind","Bibipur-OW","November 2015",18.9
"1945","Jind","Brahmanwas","November 2015",8.61
"1946","Jind","Chhabri","November 2015",4.23
"1947","Jind","Dalamwala-DW","November 2015",28.8
"1948","Jind","Danoda Khurd-Pz","November 2015",4.1
"1949","Jind","Dhigana-DW","November 2015",2.2
"1950","Jind","Dorana Pz","November 2015",NA
"1951","Jind","Ganda Khera-DW","November 2015",15.25
"1952","Jind","Gangoli-DW","November 2015",2
"1953","Jind","Ghaso","November 2015",NA
"1954","Jind","Gurusar-DW","November 2015",7
"1955","Jind","Hasanpur-Pz","November 2015",37.34
"1956","Jind","Igra","November 2015",14.75
"1957","Jind","Jamni-DW","November 2015",15.1
"1958","Jind","Jhamula","November 2015",4.12
"1959","Jind","Jhanj Kalan","November 2015",16.45
"1960","Jind","Jind-Pz","November 2015",NA
"1961","Jind","Julana Pz","November 2015",6.03
"1962","Jind","Kalwan","November 2015",NA
"1963","Jind","Kalwan-Pz","November 2015",23.18
"1964","Jind","Kandela-Pz","November 2015",28.7
"1965","Jind","Karela-DW","November 2015",4.9
"1966","Jind","Karsola-DW","November 2015",3.4
"1967","Jind","Kharwal","November 2015",NA
"1968","Jind","Khatkaran","November 2015",14.52
"1969","Jind","Lajwana Kalan","November 2015",1.3
"1970","Jind","Lochap Pz","November 2015",16.35
"1971","Jind","Ludhana","November 2015",1.98
"1972","Jind","Mandi Kalan-DW","November 2015",13.2
"1973","Jind","Mohal Khera Pz","November 2015",6.9
"1974","Jind","Narwana","November 2015",NA
"1975","Jind","Narwana S-Pz","November 2015",2.6
"1976","Jind","Pega-DW","November 2015",17.75
"1977","Jind","Pillukhera","November 2015",6.52
"1978","Jind","Pillukhera-Pz","November 2015",6.4
"1979","Jind","Pipaltha-Pz","November 2015",33.05
"1980","Jind","Pokerikheri-Pz","November 2015",NA
"1981","Jind","Rajpura-Pz","November 2015",NA
"1982","Jind","Rasidan Pz","November 2015",32.5
"1983","Jind","Safidon (s)","November 2015",16.8
"1984","Jind","Safidon 1(s)","November 2015",16.45
"1985","Jind","Sahanpur-Pz","November 2015",18.17
"1986","Jind","Shanpur-Pz","November 2015",NA
"1987","Jind","Uchana","November 2015",18.78
"1988","Jind","Uchana Pz","November 2015",20.06
"1989","Kaithal","Bakal-DW","November 2015",NA
"1990","Kaithal","Balbehra-Pz","November 2015",NA
"1991","Kaithal","Balu-DW","November 2015",7.9
"1992","Kaithal","Barsana-Pz","November 2015",23.8
"1993","Kaithal","Bhana-Pz","November 2015",16.08
"1994","Kaithal","Chika-Pz","November 2015",42.3
"1995","Kaithal","Dhandh-Pz","November 2015",31
"1996","Kaithal","Dhons-Pz","November 2015",28.9
"1997","Kaithal","Dhunderheri-DW","November 2015",17
"1998","Kaithal","Guhna","November 2015",31.08
"1999","Kaithal","Harigarh Kingan-Pz","November 2015",35.25
"2000","Kaithal","Jakhauli-Pz","November 2015",12.75
"2001","Kaithal","Jandaula-Pz","November 2015",32.92
"2002","Kaithal","Jateri","November 2015",NA
"2003","Kaithal","Kaithal S","November 2015",25.9
"2004","Kaithal","Kalayat","November 2015",2.4
"2005","Kaithal","Kalayat S","November 2015",3.72
"2006","Kaithal","Kalesar-DW","November 2015",11
"2007","Kaithal","Kamalpur-DW","November 2015",NA
"2008","Kaithal","Kaul-Pz","November 2015",27.1
"2009","Kaithal","Kelaram","November 2015",9.3
"2010","Kaithal","Khanpur-Pz","November 2015",NA
"2011","Kaithal","Kheorak-Pz","November 2015",35.2
"2012","Kaithal","Kheri Lamba-DW","November 2015",3.15
"2013","Kaithal","Kheri Raowali-DW","November 2015",12.65
"2014","Kaithal","Manas","November 2015",39.1
"2015","Kaithal","Manaspatti-Pz","November 2015",37.36
"2016","Kaithal","Mataur","November 2015",7.81
"2017","Kaithal","Mundri","November 2015",19.3
"2018","Kaithal","Padla 1(s)","November 2015",44.11
"2019","Kaithal","Pai-DW","November 2015",21.15
"2020","Kaithal","Peoda","November 2015",14.25
"2021","Kaithal","Peoda_Pz","November 2015",9.52
"2022","Kaithal","Pharal","November 2015",28.5
"2023","Kaithal","Pundri(s)","November 2015",NA
"2024","Kaithal","Rajaund-Pz","November 2015",14.7
"2025","Kaithal","Ram Garh-DW","November 2015",NA
"2026","Kaithal","Rasulpur Ghamri-Pz","November 2015",41.3
"2027","Kaithal","Serdha-DW","November 2015",16
"2028","Kaithal","Sirsal-Pz","November 2015",26.87
"2029","Kaithal","Siwan-Pz","November 2015",41.93
"2030","Kaithal","Solu Majra-Pz","November 2015",29
"2031","Kaithal","Songri-DW","November 2015",13.95
"2032","Kaithal","Tik","November 2015",31.9
"2033","Karnal","Ajanthali-Pz","November 2015",25.76
"2034","Karnal","Amin S","November 2015",32.36
"2035","Karnal","Anchla-Pz","November 2015",10.87
"2036","Karnal","Andhera-PZ","November 2015",9.59
"2037","Karnal","Anjanthali-Pz","November 2015",25.76
"2038","Karnal","Assandh-Pz","November 2015",NA
"2039","Karnal","Badson- PZ","November 2015",32.48
"2040","Karnal","Balhera-s","November 2015",12.05
"2041","Karnal","Balla- Pz","November 2015",17.64
"2042","Karnal","Bastali","November 2015",28.42
"2043","Karnal","Budanpur-Pz","November 2015",NA
"2044","Karnal","Chaura-Pz","November 2015",19.72
"2045","Karnal","Chorkharsa-Pz","November 2015",31.76
"2046","Karnal","Dadupur Khurd-Pz","November 2015",15.55
"2047","Karnal","Darar","November 2015",13.72
"2048","Karnal","Domsi D","November 2015",24.01
"2049","Karnal","Dupedi-DW","November 2015",15.07
"2050","Karnal","Faridpur-Pz","November 2015",30.65
"2051","Karnal","Gangateri-Pz","November 2015",24.29
"2052","Karnal","Gangatheri","November 2015",24.29
"2053","Karnal","Garhi Khajur S","November 2015",16.27
"2054","Karnal","Ghiar-Pz","November 2015",8.98
"2055","Karnal","Gondar-Pz","November 2015",25.89
"2056","Karnal","Gondhar","November 2015",27.44
"2057","Karnal","Indri","November 2015",10.11
"2058","Karnal","Jaisingh Pura-Dw","November 2015",19.48
"2059","Karnal","Jalmana PZ","November 2015",24.13
"2060","Karnal","Jaroli Khurd-Pz","November 2015",8.74
"2061","Karnal","Jhanjari-Pz","November 2015",17.1
"2062","Karnal","Jundla1","November 2015",20.94
"2063","Karnal","Kachhwa Pz","November 2015",18.53
"2064","Karnal","Kalri Jagir S","November 2015",3.61
"2065","Karnal","Kalsi","November 2015",26.22
"2066","Karnal","Kohnd S","November 2015",29.42
"2067","Karnal","Kurlan-Pz","November 2015",20.33
"2068","Karnal","Kutail S","November 2015",24.37
"2069","Karnal","Majra Roran","November 2015",23.91
"2070","Karnal","Manak Majra-Pz","November 2015",25.2
"2071","Karnal","Mehmadpur-Pz","November 2015",12.18
"2072","Karnal","Mohidinpur-Pz","November 2015",16.44
"2073","Karnal","Mound S","November 2015",NA
"2074","Karnal","Mound S","November 2015",26.59
"2075","Karnal","Munak","November 2015",5.54
"2076","Karnal","Nalipur-Pz","November 2015",13.77
"2077","Karnal","Nalvi Kalan-Pz","November 2015",13.05
"2078","Karnal","Nanhera","November 2015",7.48
"2079","Karnal","Nasirpur-Pz","November 2015",10.38
"2080","Karnal","Nisang-Pz","November 2015",31.76
"2081","Karnal","Nisang-S","November 2015",NA
"2082","Karnal","Padhana-DW","November 2015",19.32
"2083","Karnal","Phurlak S","November 2015",22.27
"2084","Karnal","Phusgarh-Pz","November 2015",20.86
"2085","Karnal","Rambha-Pz","November 2015",7.11
"2086","Karnal","Randauli-Pz","November 2015",8.26
"2087","Karnal","Rattak-Pz","November 2015",25.11
"2088","Karnal","Sagga-Pz","November 2015",23.97
"2089","Karnal","Salwan-B","November 2015",18.07
"2090","Karnal","Sambli-Pz-M","November 2015",24.67
"2091","Karnal","Sambli-Pz-S","November 2015",24.6
"2092","Karnal","Samora1","November 2015",8.82
"2093","Karnal","Taraori-Pz","November 2015",22.84
"2094","Karnal","Udana-Pz","November 2015",33.66
"2095","Kurukshetra","Adhoya-Pz","November 2015",36.5
"2096","Kurukshetra","Bachki-Pz","November 2015",33.2
"2097","Kurukshetra","Baronda-Pz","November 2015",19.08
"2098","Kurukshetra","Bateri","November 2015",NA
"2099","Kurukshetra","Berthala S","November 2015",38.15
"2100","Kurukshetra","Bodhni (s)","November 2015",35.91
"2101","Kurukshetra","Chhapra-Pz","November 2015",35.1
"2102","Kurukshetra","Dabkhera-Pz","November 2015",35.18
"2103","Kurukshetra","Ishaque S","November 2015",32.59
"2104","Kurukshetra","Ismilabad-St-Pz","November 2015",40.2
"2105","Kurukshetra","Jansa-Pz","November 2015",NA
"2106","Kurukshetra","Jogna Khera-Pz","November 2015",31.21
"2107","Kurukshetra","Kaulapur S","November 2015",38.58
"2108","Kurukshetra","Kharindwa","November 2015",40.9
"2109","Kurukshetra","Kirmach-St-Pz","November 2015",26.6
"2110","Kurukshetra","Lohara-Pz","November 2015",39.3
"2111","Kurukshetra","Lukhi-Pz","November 2015",34.6
"2112","Kurukshetra","Malikpur-Singhpura-Pz","November 2015",NA
"2113","Kurukshetra","Mohri-Dw","November 2015",6.85
"2114","Kurukshetra","Mohri-Pz","November 2015",32.7
"2115","Kurukshetra","Murtzapur-Pz","November 2015",37.99
"2116","Kurukshetra","Naisi-Pz","November 2015",40.15
"2117","Kurukshetra","Nalvi","November 2015",43.85
"2118","Kurukshetra","Pehowa 3 (s)","November 2015",NA
