"","X","Year","District","Block","Crop","Yield"
"338",2653,2015,"D16","B115","Paddy",0.231484755471641
"339",2654,2015,"D16","B116","Paddy",0.231484755471641
"340",2655,2015,"D16","B117","Paddy",0.231484755471641
"341",2656,2015,"D16","B118","Paddy",0.231484755471641
"342",2657,2015,"D16","B119","Paddy",0.231484755471641
"343",3512,2016,"D22","B1","Paddy",-0.0369384011183031
"344",3513,2016,"D22","B120","Paddy",-0.245404495239703
"345",3514,2016,"D22","B3","Paddy",-0.648500438297454
"346",3515,2016,"D22","B4","Paddy",-0.180835351042809
"347",3516,2016,"D22","B5","Paddy",-0.0406280665009828
"348",3517,2016,"D22","B6","Paddy",0.146622451670009
"349",3518,2016,"D22","B7","Paddy",0.476847503419837
"350",3519,2016,"D22","B8","Paddy",-0.0747574712907694
"351",3520,2016,"D22","B9","Paddy",0.75264999077514
"352",3521,2016,"D4","B10","Paddy",1.93149808054129
"353",3522,2016,"D4","B11","Paddy",0.85688303783584
"354",3523,2016,"D4","B12","Paddy",0.146622451670009
"355",3524,2016,"D4","B13","Paddy",0.948202256057161
"356",3525,2016,"D4","B14","Paddy",1.42140184138582
"357",3526,2016,"D4","B15","Paddy",2.26633521401946
"358",3527,2016,"D18","B16","Paddy",0.861495119564189
"359",3528,2016,"D18","B17","Paddy",0.13739828821331
"360",3529,2016,"D18","B18","Paddy",0.903003855119335
"361",3530,2016,"D18","B19","Paddy",0.907615936847685
"362",3531,2016,"D18","B20","Paddy",0.75541723981215
"363",3532,2016,"D18","B21","Paddy",0.881788279168927
"364",3533,2016,"D18","B22","Paddy",0.944512590674481
"365",3534,2016,"D1","B23","Paddy",-2.59203167862395
"366",3535,2016,"D1","B24","Paddy",-0.810845715135358
"367",3536,2016,"D1","B25","Paddy",-0.048929813612012
"368",3537,2016,"D1","B26","Paddy",0.0174841632762216
"369",3538,2016,"D1","B27","Paddy",-0.551646722002113
"370",3539,2016,"D1","B28","Paddy",-0.514750068175317
"371",3540,2016,"D1","B29","Paddy",-2.59203167862395
"372",3541,2016,"D1","B30","Paddy",0.507287242826944
"373",3542,2016,"D1","B31","Paddy",-0.495379324916248
"374",3543,2016,"D1","B32","Paddy",-2.59203167862395
"375",3544,2016,"D17","B33","Paddy",-0.636509025803745
"376",3545,2016,"D17","B34","Paddy",-0.906777015085028
"377",3546,2016,"D17","B35","Paddy",-0.807156049752678
"378",3547,2016,"D17","B36","Paddy",-0.797931886295979
"379",3548,2016,"D17","B37","Paddy",-0.768414563234542
"380",3549,2016,"D6","B38","Paddy",-0.702923002691978
"381",3550,2016,"D6","B39","Paddy",-0.443724009558733
"382",3551,2016,"D6","B40","Paddy",-0.917846011233067
"383",3552,2016,"D6","B41","Paddy",-0.459405087435122
"384",3553,2016,"D6","B42","Paddy",-0.486155161459549
"385",3554,2016,"D19","B43","Paddy",-0.281378732720829
"386",3555,2016,"D19","B44","Paddy",-0.190059514499508
"387",3556,2016,"D19","B45","Paddy",-0.458482671089452
"388",3557,2016,"D19","B46","Paddy",-0.649422854643123
"389",3558,2016,"D19","B47","Paddy",-0.692776422889609
"390",3559,2016,"D19","B48","Paddy",-0.523974231632016
"391",3560,2016,"D19","B49","Paddy",-0.198361261610537
"392",3561,2016,"D5","B50","Paddy",-0.404982523040597
"393",3562,2016,"D5","B51","Paddy",-0.0987402962781871
"394",3563,2016,"D5","B52","Paddy",-0.460327503780792
"395",3564,2016,"D5","B53","Paddy",-0.444646425904403
"396",3565,2016,"D12","B54","Paddy",-0.456637838398112
"397",3566,2016,"D12","B55","Paddy",-0.346870293263393
"398",3567,2016,"D12","B56","Paddy",-2.59203167862395
"399",3568,2016,"D12","B57","Paddy",-0.799776718987319
"400",3569,2016,"D12","B58","Paddy",-0.165154273166421
"401",3570,2016,"D3","B60","Paddy",-0.223266502943625
"402",3571,2016,"D3","B61","Paddy",0.0516135680660083
